1.27972656250000e+02,1.28953125000000e+02,1.50761718750000e+02,1.50972656250000e+02,1.30218750000000e+02,1.30388671875000e+02,1.30371093750000e+02,1.30314453125000e+02,1.30373046875000e+02,1.30634765625000e+02,1.30845703125000e+02,1.30597656250000e+02,1.30734375000000e+02,1.22689453125000e+02,1.22650390625000e+02,1.21654296875000e+02,1.22296875000000e+02,1.23257812500000e+02,1.22093750000000e+02,1.21027343750000e+02,1.20496093750000e+02,1.19884765625000e+02,1.19232421875000e+02,1.18998046875000e+02,1.18636718750000e+02,1.28542968750000e+02,1.27777343750000e+02,1.27171875000000e+02,1.26750000000000e+02,1.26544921875000e+02,1.26328125000000e+02,1.26242187500000e+02,1.26078125000000e+02,1.25931640625000e+02,1.26220703125000e+02,1.26150390625000e+02,1.30328125000000e+02,1.31314453125000e+02,1.31787109375000e+02,1.31927734375000e+02,1.32007812500000e+02,1.31847656250000e+02,1.31873046875000e+02,1.31615234375000e+02,1.31474609375000e+02,1.31619140625000e+02,1.31376953125000e+02,1.27556640625000e+02,1.28455078125000e+02,1.28947265625000e+02,1.29156250000000e+02,1.29476562500000e+02,1.29630859375000e+02,1.29835937500000e+02,1.30021484375000e+02,1.29822265625000e+02,1.29703125000000e+02,1.29998046875000e+02,1.30251953125000e+02,1.28125000000000e+02,1.27259765625000e+02,1.26679687500000e+02,1.26226562500000e+02,1.25972656250000e+02,1.25849609375000e+02,1.25716796875000e+02,1.25531250000000e+02,1.25621093750000e+02,1.25736328125000e+02,1.25564453125000e+02,1.22755859375000e+02,1.22869140625000e+02,1.21888671875000e+02,1.22210937500000e+02,1.23150390625000e+02,1.22080078125000e+02,1.20925781250000e+02,1.20521484375000e+02,1.19980468750000e+02,1.19443359375000e+02,1.19138671875000e+02,1.18837890625000e+02,1.31117187500000e+02,1.32320312500000e+02,1.32708984375000e+02,1.33189453125000e+02,1.33371093750000e+02,1.33263671875000e+02,1.33121093750000e+02,1.32992187500000e+02,1.32705078125000e+02,1.32621093750000e+02,1.32750000000000e+02
1.53267578125000e+02,1.53251953125000e+02,1.53171875000000e+02,1.53210937500000e+02,1.53357421875000e+02,1.53353515625000e+02,1.53009765625000e+02,1.52900390625000e+02,1.53210937500000e+02,1.53515625000000e+02,1.53500000000000e+02,1.53087890625000e+02,1.53052734375000e+02,1.51753906250000e+02,1.52052734375000e+02,1.51675781250000e+02,1.51472656250000e+02,1.51417968750000e+02,1.50648437500000e+02,1.50214843750000e+02,1.49789062500000e+02,1.49166015625000e+02,1.48873046875000e+02,1.48931640625000e+02,1.48722656250000e+02,1.53888671875000e+02,1.53798828125000e+02,1.53691406250000e+02,1.53794921875000e+02,1.53828125000000e+02,1.53712890625000e+02,1.53822265625000e+02,1.53687500000000e+02,1.53578125000000e+02,1.53453125000000e+02,1.53785156250000e+02,1.55052734375000e+02,1.54755859375000e+02,1.54689453125000e+02,1.54384765625000e+02,1.54341796875000e+02,1.54398437500000e+02,1.54554687500000e+02,1.54744140625000e+02,1.54902343750000e+02,1.54935546875000e+02,1.54658203125000e+02,1.53427734375000e+02,1.53167968750000e+02,1.52898437500000e+02,1.53152343750000e+02,1.53197265625000e+02,1.53500000000000e+02,1.53558593750000e+02,1.53099609375000e+02,1.53000000000000e+02,1.53324218750000e+02,1.53539062500000e+02,1.53369140625000e+02,1.54001953125000e+02,1.53914062500000e+02,1.53812500000000e+02,1.53992187500000e+02,1.54074218750000e+02,1.54031250000000e+02,1.54019531250000e+02,1.53791015625000e+02,1.54041015625000e+02,1.54406250000000e+02,1.53798828125000e+02,1.51744140625000e+02,1.51619140625000e+02,1.51216796875000e+02,1.51277343750000e+02,1.51115234375000e+02,1.50294921875000e+02,1.49847656250000e+02,1.49404296875000e+02,1.48929687500000e+02,1.48535156250000e+02,1.48386718750000e+02,1.48285156250000e+02,1.53355468750000e+02,1.52982421875000e+02,1.53105468750000e+02,1.53027343750000e+02,1.52812500000000e+02,1.52822265625000e+02,1.53044921875000e+02,1.53181640625000e+02,1.53089843750000e+02,1.53019531250000e+02,1.52910156250000e+02
1.25587890625000e+02,1.25695312500000e+02,1.26031250000000e+02,1.25785156250000e+02,1.25048828125000e+02,1.24912109375000e+02,1.24992187500000e+02,1.25023437500000e+02,1.25111328125000e+02,1.24958984375000e+02,1.24851562500000e+02,1.24943359375000e+02,1.25308593750000e+02,1.31632812500000e+02,1.30578125000000e+02,1.30416015625000e+02,1.30603515625000e+02,1.32671875000000e+02,1.35974609375000e+02,1.36580078125000e+02,1.37152343750000e+02,1.37525390625000e+02,1.37472656250000e+02,1.37644531250000e+02,1.37669921875000e+02,1.23998046875000e+02,1.24826171875000e+02,1.25109375000000e+02,1.25130859375000e+02,1.25113281250000e+02,1.25150390625000e+02,1.25207031250000e+02,1.25181640625000e+02,1.25294921875000e+02,1.25433593750000e+02,1.25492187500000e+02,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.90000000000000e+01,1.25439453125000e+02,1.25437500000000e+02,1.25566406250000e+02,1.25455078125000e+02,1.25033203125000e+02,1.24837890625000e+02,1.24980468750000e+02,1.25031250000000e+02,1.24958984375000e+02,1.24996093750000e+02,1.24839843750000e+02,1.24929687500000e+02,1.23578125000000e+02,1.24351562500000e+02,1.24611328125000e+02,1.24652343750000e+02,1.24716796875000e+02,1.24796875000000e+02,1.24794921875000e+02,1.24728515625000e+02,1.25132812500000e+02,1.25197265625000e+02,1.24652343750000e+02,1.32001953125000e+02,1.30699218750000e+02,1.30423828125000e+02,1.30611328125000e+02,1.32878906250000e+02,1.36318359375000e+02,1.36882812500000e+02,1.37384765625000e+02,1.37867187500000e+02,1.37966796875000e+02,1.37964843750000e+02,1.37941406250000e+02,1.25779296875000e+02,1.25601562500000e+02,1.25574218750000e+02,1.25662109375000e+02,1.25621093750000e+02,1.25425781250000e+02,1.25302734375000e+02,1.25306640625000e+02,1.25488281250000e+02,1.25570312500000e+02,1.25539062500000e+02
5.47087512230920e+00,5.18373287671233e+01,2.36324068355553e+05,2.36315251697040e+05,9.92671232876712e+01,1.03138266725783e+02,8.66252293297456e+01,9.85956419704012e+01,1.17866434534002e+02,1.30748925972358e+02,1.36929179152397e+02,1.18217450464775e+02,1.11467465753425e+02,2.91577750428082e+01,4.79538550330235e+01,4.89193944165851e+01,3.27962328767123e+01,3.74989603718200e+01,5.23003913894325e+01,5.16000336350294e+01,5.71428418542074e+01,5.70649729390900e+01,5.19126062561155e+01,5.19589002874266e+01,5.18755962573386e+01,2.38024553571429e+01,3.23847694471624e+01,3.51054305283757e+01,3.29315068493151e+01,3.20371170193249e+01,3.17042563600783e+01,2.72680406066536e+01,2.92189334637965e+01,3.57154744068004e+01,3.40157740643346e+01,3.43354597296967e+01,8.23030821917808e+01,1.05585857234589e+02,1.04723669123043e+02,9.92413428021037e+01,1.03463735322896e+02,1.06884769447162e+02,1.09919272107387e+02,1.10526812469423e+02,1.09431839377446e+02,1.03343899064335e+02,8.57930490154110e+01,2.07286838001468e+01,5.57592305222603e+01,7.69619885946673e+01,7.60459882583170e+01,7.20307607632094e+01,7.38732532717710e+01,7.94211717221135e+01,8.61384807668787e+01,9.60211862463307e+01,9.12385029354207e+01,9.32387437316536e+01,1.01562618487035e+02,1.94481409001957e+01,2.64001001406556e+01,2.89735200587084e+01,2.65239114481409e+01,2.27350629892368e+01,2.36622699058219e+01,2.17219873715753e+01,2.15684931506849e+01,3.13395150440313e+01,3.17953117355675e+01,2.90056224009295e+01,3.26389088490704e+01,5.13194372248043e+01,5.52380710310665e+01,3.90630503913894e+01,4.16153031739237e+01,6.05591326749022e+01,6.19514279598826e+01,7.08292831152153e+01,7.31659582925636e+01,6.83255526846869e+01,6.92273078216732e+01,6.90910859527886e+01,9.67885885518591e+01,1.33231837084149e+02,1.26406337909736e+02,1.33676366040851e+02,1.29948125611546e+02,1.31169088643591e+02,1.35574348703523e+02,1.40559625733855e+02,1.36580169856898e+02,1.24498027764188e+02,1.16066536203523e+02
3.43315420132094e+00,4.64393308158024e+01,8.33676614481409e+01,7.93683341487280e+01,9.78739565496575e+01,1.05332707772750e+02,1.07258221471380e+02,1.22219021373532e+02,1.18092404598826e+02,1.20825587084149e+02,1.15041095890411e+02,1.10013786539873e+02,9.91929083598337e+01,4.04911784491194e+01,6.36116950525930e+01,6.63017215019569e+01,6.54004250244618e+01,7.68269171966732e+01,9.92029721135029e+01,1.17773712695695e+02,1.16065007338552e+02,1.01778647107387e+02,8.97705441230431e+01,8.47330869312622e+01,7.88622645547945e+01,9.11832765105186e+01,1.19843990796233e+02,1.16002430895303e+02,1.04570385121086e+02,1.00052592954990e+02,1.05070048770793e+02,1.09880286050636e+02,1.15154598825832e+02,1.16690557729941e+02,1.05485078277887e+02,9.12688203277886e+01,9.97878202972114e+01,1.07331668144569e+02,1.13079497156311e+02,1.27755775287427e+02,1.25575705571184e+02,1.20991621819961e+02,1.21335555283757e+02,1.25337538986057e+02,1.21031540484344e+02,1.24326561735568e+02,1.01470030424413e+02,2.52393858549413e+01,6.89462909735812e+01,8.64593321917808e+01,8.90569807974560e+01,1.00178231256115e+02,1.12007827788650e+02,1.16912411325832e+02,1.22301213154354e+02,1.18516634050881e+02,1.08736163772016e+02,1.19614909491194e+02,1.23505347205235e+02,9.29921683891879e+01,1.22403559197652e+02,1.18019569471624e+02,1.07170193248532e+02,1.01861408390411e+02,1.09220156555773e+02,1.11549519936399e+02,1.18748803663160e+02,1.19366220492906e+02,1.02323874755382e+02,9.21336189762720e+01,4.02612180467221e+01,6.42519225477006e+01,6.66867623226517e+01,6.63573721868885e+01,7.67205502385029e+01,1.00768036784491e+02,1.19103947529354e+02,1.15685539230675e+02,1.03580173679061e+02,9.26054152397260e+01,8.51143438111546e+01,8.01964132827789e+01,8.61199700342466e+01,1.08811823477250e+02,1.10243257705479e+02,1.26030562010763e+02,1.25941291585127e+02,1.18921381941047e+02,1.24121265747309e+02,1.24133282625978e+02,1.23710111912916e+02,1.22684549290607e+02,1.10355904476517e+02
2.63022489603718e+00,1.45449486301370e+01,2.94902152641879e+01,2.96758653375734e+01,3.17960455907534e+01,3.14854108060176e+01,2.95341854207436e+01,3.17176492172211e+01,3.22008890349804e+01,3.68887253852740e+01,3.33517000978474e+01,3.24136153069961e+01,3.49026265900196e+01,2.93365337573386e+01,5.33559197651663e+01,6.15232655026908e+01,5.97661715692270e+01,6.42795988258317e+01,6.06314479880137e+01,6.92264516572896e+01,7.80119710127202e+01,7.98584538588552e+01,7.36548281555773e+01,6.48088154354207e+01,5.83076649645303e+01,3.57162388392857e+01,4.39521121269569e+01,4.44537671232877e+01,4.41804939762720e+01,4.06838154354207e+01,3.86016045437867e+01,4.05637078033268e+01,4.19649851700098e+01,4.95860406983855e+01,4.80777733610567e+01,4.33580601761252e+01,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,3.92979069838552e+00,4.02035225048924e+01,4.43126070205479e+01,1.51056101700098e+01,1.56368601700098e+01,1.52006749938845e+01,1.58548036937378e+01,1.70166340508806e+01,1.81294298862524e+01,1.76790453767123e+01,1.77316383317025e+01,1.93414261252446e+01,4.03696183953033e+01,4.80679427592955e+01,4.68055857081703e+01,4.47751804060665e+01,4.33893063539628e+01,4.35555283757339e+01,4.40928900134540e+01,4.73175414322407e+01,5.43463184931507e+01,5.03739259723581e+01,4.97184289383562e+01,3.71252407962329e+01,5.93261833414873e+01,6.40450671171722e+01,6.73183058647260e+01,8.85136833414873e+01,1.20092186735568e+02,1.47497003424658e+02,1.54127595248288e+02,1.50608549412916e+02,1.52133924749266e+02,1.32045728351272e+02,1.03499495474560e+02,1.67750695633562e+01,1.91560053816047e+01,1.99201168052838e+01,2.28308119801859e+01,2.27132919520548e+01,2.39514279598826e+01,2.50021060114971e+01,2.65261397688356e+01,2.76006451810176e+01,2.40694104696673e+01,2.17205846379648e+01
1.24055480957031e+00,4.45129394531250e+00,4.34393768310547e+01,4.34243316650391e+01,7.05822753906250e+00,7.01647186279297e+00,6.36392211914062e+00,6.74303436279297e+00,7.40079498291016e+00,7.79770660400391e+00,7.88833618164062e+00,7.38024902343750e+00,6.74359130859375e+00,4.05246734619141e+00,5.35894775390625e+00,5.48150634765625e+00,4.48638916015625e+00,4.60949707031250e+00,5.34326171875000e+00,5.41218566894531e+00,5.91603088378906e+00,5.89362335205078e+00,5.72615051269531e+00,5.70522308349609e+00,5.58555603027344e+00,3.71551513671875e+00,4.41448974609375e+00,4.52929687500000e+00,4.32519531250000e+00,4.34918975830078e+00,4.27636718750000e+00,3.91613769531250e+00,4.03698730468750e+00,4.36149597167969e+00,4.27857208251953e+00,4.58542633056641e+00,6.52203369140625e+00,7.77632141113281e+00,7.60066986083984e+00,7.37319183349609e+00,7.65411376953125e+00,7.70004272460938e+00,7.72281646728516e+00,7.77536010742188e+00,7.78128814697266e+00,7.51368713378906e+00,6.92758941650391e+00,2.72420501708984e+00,5.48852539062500e+00,6.45980834960938e+00,6.37426757812500e+00,6.27697753906250e+00,6.29366302490234e+00,6.34643554687500e+00,6.55508422851562e+00,6.86914062500000e+00,6.74896240234375e+00,6.93937683105469e+00,7.05796051025391e+00,3.21240234375000e+00,3.77818298339844e+00,3.89172363281250e+00,3.67904663085938e+00,3.44129943847656e+00,3.45372772216797e+00,3.27597808837891e+00,3.26879882812500e+00,3.83380126953125e+00,3.87180328369141e+00,3.94398498535156e+00,4.42955017089844e+00,5.63024139404297e+00,5.88652038574219e+00,4.81970214843750e+00,4.80978393554688e+00,5.76508331298828e+00,5.84332275390625e+00,6.52165222167969e+00,6.71920776367188e+00,6.56526184082031e+00,6.53796386718750e+00,6.47566223144531e+00,6.59268188476562e+00,8.57272338867188e+00,8.25612640380859e+00,8.37098693847656e+00,8.45094299316406e+00,8.48356628417969e+00,8.47120666503906e+00,8.54586791992188e+00,8.46694183349609e+00,8.14433288574219e+00,7.76855468750000e+00
9.32014465332031e-01,4.13734436035156e+00,6.70166015625000e+00,6.72622680664062e+00,7.31617736816406e+00,7.49954223632812e+00,7.55896759033203e+00,8.06684875488281e+00,8.00747680664062e+00,8.04766845703125e+00,7.78710937500000e+00,7.40536499023438e+00,6.54042816162109e+00,4.71713256835938e+00,6.51512145996094e+00,6.64495849609375e+00,6.72201538085938e+00,7.15502929687500e+00,8.03027343750000e+00,8.83573913574219e+00,8.74563598632812e+00,7.95625305175781e+00,7.49098205566406e+00,7.56916046142578e+00,7.14321899414062e+00,7.56922912597656e+00,8.93797302246094e+00,8.68933105468750e+00,8.31074523925781e+00,8.30102539062500e+00,8.46068572998047e+00,8.50585937500000e+00,8.72387695312500e+00,8.89599609375000e+00,8.39630126953125e+00,7.82144165039062e+00,7.84017181396484e+00,8.58148956298828e+00,8.79853820800781e+00,9.55305480957031e+00,9.54734802246094e+00,9.33810424804688e+00,9.17352294921875e+00,9.31090545654297e+00,9.24237060546875e+00,9.34117126464844e+00,8.34080505371094e+00,2.59206390380859e+00,5.82452392578125e+00,6.85131835937500e+00,6.98678588867188e+00,7.25136566162109e+00,7.66796875000000e+00,8.00088500976562e+00,8.14054107666016e+00,7.96093750000000e+00,7.43441772460938e+00,7.76513671875000e+00,7.70301055908203e+00,7.63489532470703e+00,8.99923706054688e+00,8.76586914062500e+00,8.41836547851562e+00,8.36935424804688e+00,8.56567382812500e+00,8.53990173339844e+00,8.85905456542969e+00,8.98991394042969e+00,8.33117675781250e+00,7.85587310791016e+00,4.66855621337891e+00,6.55571746826172e+00,6.68191528320312e+00,6.81486511230469e+00,7.14646911621094e+00,8.08479309082031e+00,8.86555480957031e+00,8.69394683837891e+00,8.02499389648438e+00,7.61459350585938e+00,7.59802246093750e+00,7.21539306640625e+00,6.91101074218750e+00,8.73077392578125e+00,8.68280029296875e+00,9.41801452636719e+00,9.52954101562500e+00,9.27044677734375e+00,9.32432556152344e+00,9.30661773681641e+00,9.33189392089844e+00,9.26055908203125e+00,8.74938964843750e+00
1.10639953613281e+00,2.27438354492188e+00,3.52539062500000e+00,3.66831970214844e+00,3.75700378417969e+00,3.71078491210938e+00,3.53250122070312e+00,3.52090454101562e+00,3.60915374755859e+00,3.97839355468750e+00,3.79171752929688e+00,3.59659576416016e+00,3.68537902832031e+00,4.03204345703125e+00,5.47338867187500e+00,5.77851867675781e+00,5.95643615722656e+00,6.07098388671875e+00,6.08293151855469e+00,6.42103576660156e+00,6.67320251464844e+00,6.88780212402344e+00,6.62327575683594e+00,6.18873596191406e+00,5.92060852050781e+00,4.80270385742188e+00,5.17144775390625e+00,5.27673339843750e+00,5.22621917724609e+00,4.96611022949219e+00,4.80728912353516e+00,4.97146606445312e+00,5.11981964111328e+00,5.31275939941406e+00,5.26216125488281e+00,5.15298461914062e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,1.37847900390625e+00,2.58422851562500e+00,3.00096130371094e+00,2.81333160400391e+00,2.82643127441406e+00,2.80240631103516e+00,2.91810607910156e+00,3.00573730468750e+00,3.05373382568359e+00,3.03230285644531e+00,3.02659606933594e+00,3.09460449218750e+00,5.11511230468750e+00,5.39801025390625e+00,5.37760162353516e+00,5.23947143554688e+00,5.06106567382812e+00,5.02661132812500e+00,5.10181427001953e+00,5.37310028076172e+00,5.61114501953125e+00,5.40480041503906e+00,5.35684204101562e+00,4.44358062744141e+00,5.84092712402344e+00,6.14914703369141e+00,6.41258239746094e+00,7.23983764648438e+00,7.98476409912109e+00,8.79672241210938e+00,8.94699859619141e+00,9.03213500976562e+00,9.02645874023438e+00,8.23155212402344e+00,7.60711669921875e+00,2.70394897460938e+00,3.09680175781250e+00,3.08555603027344e+00,3.24114227294922e+00,3.26623535156250e+00,3.30035400390625e+00,3.40784454345703e+00,3.55966186523438e+00,3.63572692871094e+00,3.38848876953125e+00,3.25988769531250e+00
2.35899382353712e+02,2.36612521806333e+02,2.58277594757755e+02,2.58308097425661e+02,2.37197047254590e+02,2.37220178297283e+02,2.37008775338925e+02,2.36947887660884e+02,2.37265833772307e+02,2.37569771274761e+02,2.37603636545584e+02,2.37198511942855e+02,2.37414172023409e+02,2.35524191821543e+02,2.35204434859547e+02,2.34376205725538e+02,2.34652814493824e+02,2.36277374243847e+02,2.37077619720828e+02,2.36634345768637e+02,2.36454785850589e+02,2.35960891356923e+02,2.35382462897208e+02,2.35378202681694e+02,2.35064370836695e+02,2.35947070865215e+02,2.35959031969749e+02,2.35705529654122e+02,2.35535708765619e+02,2.35429307429948e+02,2.35263496662049e+02,2.35315870020559e+02,2.35136191084139e+02,2.35063126844916e+02,2.35180571006290e+02,2.35370022029174e+02,2.03663205332273e+02,2.04092885150778e+02,2.04353913702938e+02,2.04231069015108e+02,2.04259618016063e+02,2.04192912687097e+02,2.04307877860671e+02,2.04281887989315e+02,2.04323628100368e+02,2.04439982992389e+02,2.04013456990838e+02,2.35750321243249e+02,2.36233530176350e+02,2.36460433632590e+02,2.36632996506992e+02,2.36616208988056e+02,2.36806353640177e+02,2.37037845564834e+02,2.36878946074635e+02,2.36694647417908e+02,2.36849188470765e+02,2.37059338361034e+02,2.37133807303747e+02,2.35581883799428e+02,2.35510255470496e+02,2.35263098224884e+02,2.35138415103657e+02,2.35079119929343e+02,2.35040905045126e+02,2.34961094014128e+02,2.34688104776236e+02,2.35131714756490e+02,2.35440946948833e+02,2.34636138220851e+02,2.35766583671622e+02,2.35097542752033e+02,2.34184768974731e+02,2.34491747372681e+02,2.36159918988114e+02,2.37065792668614e+02,2.36563186449634e+02,2.36415076851530e+02,2.36118869663667e+02,2.35634124359745e+02,2.35358572207995e+02,2.35090199278906e+02,2.38048995388005e+02,2.38450780305366e+02,2.38712305375995e+02,2.39023023445281e+02,2.38959078609345e+02,2.38791076782064e+02,2.38797378198958e+02,2.38820982420464e+02,2.38700814717380e+02,2.38637329467924e+02,2.38588844049173e+02
